ID,NAME,xcoord,ycoord,address
470,Marmion,18.4116710003106,-33.9433089996558,"12, Marmion Road, Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
471,Chesterfield,18.4096759995781,-33.9432149997171,"Chesterfield Road, Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
472,Invermark,18.4080060004276,-33.9430340003436,"Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
473,Molteno,18.4090989998073,-33.9403960008491,"50, Molteno Road, Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
474,Rayden,18.409822000041,-33.9370770005172,"Rayden Road, Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
475,Lower Reservoir,18.4122139990915,-33.935180999678,"Camp Street, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
483,Graaff's Pool,18.3881909999363,-33.9132059996307,"Bordeaux, 239, Beach Road, Sea Point, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
485,Victoria,18.522403000118,-33.8879940000339,"Victoria Drive, Summer Greens, Cape Town Ward 4, Milnerton, City of Cape Town, Western Cape, 7441, South Africa"
486,Sailors Green,18.5254230000951,-33.8854120002007,"102, Summer Greens Drive, Summer Greens, Cape Town Ward 4, Milnerton, City of Cape Town, Western Cape, 7441, South Africa"
487,Soldier,18.5270760010403,-33.8830489999508,"Summer Greens Drive, Summer Greens, Cape Town Ward 4, Cape Town, City of Cape Town, Western Cape, 7441, South Africa"
488,Emerald,18.5265860008629,-33.8798699999581,"Summer Greens Drive, Summer Greens, Cape Town Ward 4, Milnerton, City of Cape Town, Western Cape, 7441, South Africa"
489,Century Gate,18.5227880009068,-33.8819890005124,"Century Gate, Century Avenue, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7404, South Africa"
490,Edison,18.5170940003448,-33.8819259998919,"Softline, 3, Edison Way, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7404, South Africa"
491,Ocean Spirit,18.5141109997392,-33.8814880002189,"Bosmansdam Road, Sanddrift, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7441, South Africa"
492,Democracy South,18.5070809989109,-33.8804280001345,"Bosmansdam Road, Sanddrift, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
493,Quest,18.4977550010087,-33.8803780002567,"Koeberg Road, Tijgerhof, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
494,Loxton East,18.4954080000439,-33.8830440002606,"Loxton Road, Woodbridge Island, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
495,Loxton West,18.4921669996139,-33.8823760011081,"Loxton Road, Woodbridge Island, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
497,Mansfield,18.4958810003145,-33.882655000889,"Koeberg Road, Woodbridge Island, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
500,Namer,18.5148729991036,-33.8817659999259,"Ocean Spirit Avenue, Sanddrift, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7404, South Africa"
514,Portswood South,18.4147129999002,-33.9075060005706,"Portswood Road, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
515,Portswood North,18.4177159996633,-33.9055060005172,"Portswood Road, Foreshore, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
516,Groot Kerk,18.4211569999267,-33.9240659996739,"Groote Kerk, Adderley Street, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
517,Lower Kloof,18.4120930000834,-33.9286190002711,"Molten Toffee, 45a, Kloof Street, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
518,Eaton,18.4091459990982,-33.9316120003093,"105, Kloof Street, Gardens, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
519,Welgemeend,18.4070850004056,-33.9345779995149,"Vadivelu, 151, Kloof Street, Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
520,Upper Kloof,18.4050620006395,-33.9363100001186,"Kloof Street, Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
521,Kew,18.4024590000116,-33.9369839993389,"Kew Road, Cape Town Ward 77, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
528,Waterfront,18.4210469997644,-33.9017760006923,"Breakwater Lane, Foreshore, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
545,Fort Wynard,18.4134129993204,-33.9053079999076,"Granger Bay Boulevard, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
546,Beach,18.4165330004056,-33.90334299998,"Granger Bay Boulevard, Foreshore, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
611,Strand,18.4209009995896,-33.9204329997289,"Strand Street, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
612,Kiwu,18.5109369998816,-33.8737629993957,"Freedom Way, Joe Slovo Park, Milnerton, City of Cape Town, Western Cape, 7447, South Africa"
632,Democracy North,18.5093250003005,-33.8729099995736,"Freedom Way, Joe Slovo Park, Milnerton, City of Cape Town, Western Cape, 7447, South Africa"
633,Venus,18.5070159997879,-33.8722039999939,"Freedom Way, Phoenix, Milnerton, City of Cape Town, Western Cape, 7447, South Africa"
634,Gousblom,18.5046409995525,-33.8713749997244,"Koeberg Road, Marconi Beam, Milnerton, City of Cape Town, Western Cape, 7447, South Africa"
635,Crassula,18.5024719989631,-33.8742299994437,"Kärcher Center ITS, 442A, Koeberg Road, Marconi Beam, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
636,Zastron,18.501167999195,-33.8759340000699,"Koeberg Road, Marconi Beam, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
639,Tijgerhof,18.4946810005569,-33.88752500037,"Koeberg Road, Tijgerhof, Milnerton, City of Cape Town, Western Cape, 7446, South Africa"
640,Boundary,18.4933460002229,-33.891410999728,"Koeberg Road, Tijgerhof, Milnerton, City of Cape Town, Western Cape, 7425, South Africa"
641,Madeira,18.4912489994384,-33.895992000864,"226, Koeberg Road, Rugby, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7425, South Africa"
642,Dreyer,18.4898949997522,-33.8987840003899,"Koeberg Road, Rugby, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7425, South Africa"
643,Narwhal,18.4877719997815,-33.9031869998836,"154, Koeberg Road, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7425, South Africa"
644,Sheridan,18.4857790008111,-33.9073719998563,"Koeberg Road, Cape Town Ward 55, Cape Town, City of Cape Town, Western Cape, 7425, South Africa"
645,Fenwick,18.4837809992333,-33.9116049994398,"Koeberg Mall, 91, Koeberg Road, Cape Town Ward 55, Cape Town, City of Cape Town, Western Cape, 7425, South Africa"
646,Conway,18.4825660007363,-33.9141949996983,"32, Koeberg Road, Cape Town Ward 55, Cape Town, City of Cape Town, Western Cape, 7425, South Africa"
647,Coronation,18.4808110004869,-33.9225960000597,"15, Koeberg Road, Cape Town Ward 56, Cape Town, City of Cape Town, Western Cape, 7295, South Africa"
648,Maitland,18.4865279995822,-33.9243939998764,"Station Road, Cape Town Ward 56, Cape Town, City of Cape Town, Western Cape, 7295, South Africa"
649,Green,18.4785880002187,-33.9242480000076,"Voortrekker Road, Cape Town Ward 56, Cape Town, City of Cape Town, Western Cape, 7295, South Africa"
650,Loco,18.4709370001299,-33.9255719998503,"The Spice Yard, 100, Voortrekker Road, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 7925, South Africa"
651,Salt River Hall,18.4617249989572,-33.9276729997453,"Voortrekker Road, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 7925, South Africa"
652,Biscuit Mill,18.4568080002421,-33.9276590007852,"336, Albert Road, Woodstock, Cape Town, City of Cape Town, Western Cape, 7925, South Africa"
653,Dublin,18.4532029991961,-33.9272220000616,"259, Albert Road, Woodstock, Cape Town, City of Cape Town, Western Cape, 7925, South Africa"
654,Lower Church,18.4499849999157,-33.9268530005091,"Bonjour, 130, Albert Road, Woodstock, Cape Town, City of Cape Town, Western Cape, 7925, South Africa"
655,Davison,18.446236999334,-33.9264549999472,"The Woodstock Exchange, 66-68, Albert Road, Woodstock, Cape Town, City of Cape Town, Western Cape, 7915, South Africa"
656,Barron,18.4434629997642,-33.9262940002772,"1 on Albert, Albert Road, Woodstock, Cape Town, City of Cape Town, Western Cape, 7925, South Africa"
657,Russel,18.4353860002275,-33.926812000367,"Newmarket Street, Foreshore, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
658,Castle,18.4258760000628,-33.9240900004176,"Strand Street, Foreshore, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
691,Waterville,18.4876089996928,-33.8040279996613,"Sunningdale Drive, Cape Town Ward 107, City of Cape Town, Western Cape, 7433, South Africa"
692,Nantucket,18.4887159992659,-33.8061069994371,"Sunningdale Drive, Cape Town Ward 107, City of Cape Town, Western Cape, 7433, South Africa"
693,Humewood,18.4941900010993,-33.8050589991,"Humewood Drive, Sunningdale, City of Cape Town, Western Cape, 7433, South Africa"
694,Devonshire,18.4997950003935,-33.8067019998221,"Exclusive Ambassadors Educare, 81, Ringwood Drive, Parklands, Cape Town, City of Cape Town, Western Cape, 7441, South Africa"
695,Wood North,18.5038460005752,-33.8055059998565,"Wood Drive, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
696,Ravensmead,18.5047329995386,-33.809922998955,"Wood Drive, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
697,Wood Central,18.507375999132,-33.8144810010508,"Wood Drive, Cape Town Ward 113, City of Cape Town, Western Cape, 7441, South Africa"
698,Muscadel,18.5095490004698,-33.8205329993375,"63, Wood Drive, Sunridge, Table View, City of Cape Town, Western Cape, 7441, South Africa"
699,Merlot,18.5081350006934,-33.8245369998111,"33, Wood Drive, Sunridge, Table View, City of Cape Town, Western Cape, 7441, South Africa"
700,Wood,18.5067759992843,-33.8295060001695,"Wood, Blaauwberg Road, Sunridge, Table View, City of Cape Town, Western Cape, 7441, South Africa"
703,Bitten,18.5132600008225,-33.8243809996511,"Cross Road, Sunridge, Table View, City of Cape Town, Western Cape, 7441, South Africa"
704,Gie South,18.5168560002703,-33.825312000362,"Cross Road, Sunridge, Table View, City of Cape Town, Western Cape, 7441, South Africa"
705,Pinto,18.5185069996264,-33.8216219998283,"69, Gie Road, Sunridge, Table View, City of Cape Town, Western Cape, 7441, South Africa"
706,Earlswood,18.5193270007132,-33.8172810000997,"Gie Road, Sunridge, Parklands, City of Cape Town, Western Cape, 7441, South Africa"
707,Gie Central,18.5188250001808,-33.8136619995347,"127, Gie Road, Cape Town Ward 113, City of Cape Town, Western Cape, 7441, South Africa"
708,Hamptons,18.5139129999451,-33.8061690000278,"Gie Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
709,Gie North,18.5116999993815,-33.8042079996296,"Gie Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
710,Wandsworth,18.5076530007207,-33.8007560003422,"Sandown Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
711,Century City,18.5063430004298,-33.8915539997488,"Century City, Century Way, Milnerton, City of Cape Town, Western Cape, 7446, South Africa"
712,Dumani,18.5374870002513,-33.8160830001625,"Dumani Road, Racing Park, Cape Town Ward 104, City of Cape Town, Western Cape, 7435, South Africa"
713,Hampstead,18.5028190001294,-33.8152029998298,"Parklands Main Road, Cape Town Ward 113, City of Cape Town, Western Cape, 7441, South Africa"
714,Woodlands,18.4974070001726,-33.8015599999614,"Bathurst Bend, Parklands, City of Cape Town, Western Cape, 7433, South Africa"
715,Braselton,18.4930719995473,-33.8025910011515,"Sandown Road, Parklands, City of Cape Town, Western Cape, 7433, South Africa"
719,Marine Circle,18.4778549993988,-33.8219060004263,"TotalEnergies, 2, Blaauwberg Road, Flamingo Vlei, Cape Town Ward 107, Cape Town, City of Cape Town, Western Cape, 7441, South Africa"
720,Seal,18.4721130008635,-33.8149850003849,"Otto du Plessis Drive, Bloubergstrand, Cape Town Ward 23, City of Cape Town, Western Cape, 7439, South Africa"
721,Shell,18.4699660003311,-33.8118299996998,"Otto du Plessis Drive, Bloubergstrand, Cape Town Ward 23, City of Cape Town, Western Cape, 7439, South Africa"
722,Perlemoen,18.4667140001647,-33.8074159994189,"Otto du Plessis Drive, Bloubergstrand, Cape Town Ward 23, City of Cape Town, Western Cape, 7433, South Africa"
723,Bokkombaai,18.4629589994527,-33.8035689993888,"Blouberg Heights, 2, Sir David Baird Drive, Bloubergstrand, Cape Town Ward 23, City of Cape Town, Western Cape, 7433, South Africa"
724,Kleinbaai,18.4603000002166,-33.7987500005278,"48, Sir David Baird Drive, Bloubergstrand, Cape Town Ward 23, City of Cape Town, Western Cape, 7433, South Africa"
725,De Mist,18.4595670004057,-33.7960699995608,"78, Sir David Baird Drive, Bloubergstrand, Cape Town Ward 23, City of Cape Town, Western Cape, 7433, South Africa"
734,Big Bay,18.4587639994136,-33.7927860004063,"Big Bay, Hang Ten Road, Bloubergstrand, Cape Town Ward 23, City of Cape Town, Western Cape, 7433, South Africa"
753,St Johns Wood,18.4980239991462,-33.8160230000568,"Parklands Main Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
754,Echium,18.4937109996397,-33.8207389999268,"28, Raats Drive, Flamingo Vlei, Cape Town Ward 113, City of Cape Town, Western Cape, 7441, South Africa"
755,Briza,18.4910550004413,-33.8227429999711,"Raats Drive, Flamingo Vlei, Cape Town Ward 107, City of Cape Town, Western Cape, 7439, South Africa"
759,Parklands Main,18.5075619993502,-33.8131139995508,"Parklands Main Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
760,Oakdale,18.5093959997861,-33.8117770000457,"Parklands Main Road, Cape Town Ward 113, City of Cape Town, Western Cape, 7441, South Africa"
761,Dorchester,18.5115269995731,-33.8099389994796,"Parklands Main Road, Cape Town Ward 113, City of Cape Town, Western Cape, 7441, South Africa"
762,Chippenham,18.5141919995952,-33.8071270003439,"Parklands Main Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
763,Dartford,18.5203880001043,-33.803425000412,"Parklands Main Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7441, South Africa"
764,Rivergate,18.5326270002013,-33.7979440000539,"Sandown Road, Riverside, Cape Town Ward 104, City of Cape Town, Western Cape, 7435, South Africa"
765,Morningfield,18.5215360007105,-33.8002680007224,"Parklands Main Road, Cape Town Ward 107, City of Cape Town, Western Cape, 7435, South Africa"
766,Stables Way,18.5402770002235,-33.8121989997422,"Potsdam Road, Racing Park, Cape Town Ward 104, City of Cape Town, Western Cape, 7435, South Africa"
771,Ngena,18.540583000419,-33.8179479995313,"Usasaza Street, Racing Park, Cape Town Ward 104, City of Cape Town, Western Cape, 7435, South Africa"
772,Siyabonga,18.5420879997945,-33.8152139999889,"Usasaza Street, Racing Park, Cape Town Ward 104, City of Cape Town, Western Cape, 7435, South Africa"
785,Grand Canal,18.5059120006001,-33.8941199999524,"Century Boulevard, Tijgerhof, Milnerton, City of Cape Town, Western Cape, 7446, South Africa"
786,Canal Walk South,18.510526000021,-33.8964820004323,"Century Boulevard, Milnerton, City of Cape Town, Western Cape, 7446, South Africa"
787,Canal Walk North,18.5152400000411,-33.8926839993627,"Century Boulevard, Milnerton, City of Cape Town, Western Cape, 7404, South Africa"
788,Waterford,18.5194269997343,-33.8890909999406,"Century Boulevard, Milnerton, City of Cape Town, Western Cape, 7404, South Africa"
789,Waterview,18.5202899992671,-33.8868539990876,"Century Boulevard, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7404, South Africa"
790,Estuaries,18.5206060002768,-33.8844130007426,"Century Avenue, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7404, South Africa"
791,Summer Greens,18.5245319999803,-33.8778490004376,"Bosmansdam Road, Summer Greens, Cape Town Ward 55, Milnerton, City of Cape Town, Western Cape, 7441, South Africa"
792,Vryburger South,18.5339249999883,-33.8724130003976,"Bosmansdam Road, Edgemead, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
793,Bothma,18.5335960004893,-33.8693789998497,"28, Vryburger Avenue, Edgemead, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
794,Oranje,18.5345860005086,-33.8651010002161,"58, Vryburger Avenue, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
796,Meerhof,18.5364639989673,-33.8543900003826,"Meerhof Street, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
797,Steenhoven,18.5390160011388,-33.852840999828,"De Grendel Avenue, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
798,Carmine,18.5414899993561,-33.8460930001214,"Tygerberg Valley Road, Burgundy Estate, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
799,Cellars,18.5492320006305,-33.8419989999257,"Carmine Drive, Burgundy Estate, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
800,Crimson,18.5494369995293,-33.8369310005318,"Carmine Drive, Burgundy Estate, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
801,Indigo,18.5511640001715,-33.8325810001075,"Carmine Drive, Burgundy Estate, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
802,Abalone,18.5467180002122,-33.8318480003255,"Annandale Drive, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
803,Richwood,18.5419590000579,-33.8320590006807,"Richwood Road, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
804,Midwood,18.543756000086,-33.8349120000808,"Midwood Avenue, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
805,Jonkershoek,18.5439890003387,-33.8374379995887,"Jonkershoek Road, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
806,Burgundy,18.5446560005216,-33.8422780007636,"Burgundy Drive, Burgundy Estate, Cape Town Ward 1, City of Cape Town, Western Cape, 7238, South Africa"
822,Jacob,18.5342900005449,-33.8709959998236,"Vryburger Avenue, Edgemead, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
831,Edgemead,18.5474190000147,-33.8709109995168,"Letchworth Drive, Edgemead, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
832,Greenhill,18.5414610001537,-33.8694250006379,"Bosmansdam Road, Edgemead, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
835,Cook,18.5396539991633,-33.8532340004396,"78, Steenoven Street, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
836,Batavia,18.5445350002503,-33.8551269997453,"Steenoven Street, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
837,Drommedaris,18.5505910011207,-33.8582809997469,"165, Vryburger Avenue, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
838,Holland,18.5439759998559,-33.8619730010464,"103, Vryburger Avenue, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
839,Rosendal,18.5399319997159,-33.8643630001172,"Boom Street, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
840,Amstel,18.5427730005318,-33.866833000898,"Coornhoop Street, Bothasig, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
841,Athol,18.3860879994731,-33.9494570007615,"Geneva Drive, Camps Bay, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
842,Letchworth West,18.5446319997059,-33.8685310006853,"Letchworth Drive, Edgemead, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
846,Kildare,18.4959859992851,-33.8824919997021,"Koeberg Road, Woodbridge Island, Milnerton, City of Cape Town, Western Cape, 2251, South Africa"
854,Woodford,18.3850839996482,-33.9505079995378,"Geneva Drive, Camps Bay, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
856,Greehhill,18.5402859992821,-33.8700840004473,"Bosmansdam Road, Edgemead, Milnerton, City of Cape Town, Western Cape, 7238, South Africa"
867,Hugenot Primary,18.641936999726,-34.0636330001107,"Huguenot Avenue, Tafelsig, Cape Town Ward 82, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
868,Maureen,18.6454389986439,-34.06225299945,"Erica Way, Good Hope, Cape Town Ward 99, Khayelitsha, City of Cape Town, Western Cape, 7748, South Africa"
869,Martine,18.6480700004014,-34.0642420001715,"Erica Way, Good Hope, Cape Town Ward 99, Khayelitsha, City of Cape Town, Western Cape, 7748, South Africa"
870,Laura,18.6512280000158,-34.0641100002374,"Erica Way, Good Hope, Cape Town Ward 99, Khayelitsha, City of Cape Town, Western Cape, 7748, South Africa"
873,10th Avenue,18.6174680000079,-34.0419919995514,"Liberty Promenade Shopping Centre, A.Z. Berman Drive, Cape Town Ward 116, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
876,Kilimanjaro,18.6384119994692,-34.0607020003297,"Langeberg Avenue, Tafelsig, Cape Town Ward 82, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
877,Picketberg,18.6400599993993,-34.0597319998396,"Langeberg Avenue, Good Hope, Cape Town Ward 99, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
878,Alma,18.6442839998685,-34.0593869996454,"Tafelberg Street, Good Hope, Cape Town Ward 99, Mitchells Plain, City of Cape Town, Western Cape, 7748, South Africa"
879,Nina,18.6471360006514,-34.0609519992381,"Tafelberg Street, Good Hope, Cape Town Ward 99, Khayelitsha, City of Cape Town, Western Cape, 7748, South Africa"
880,Stella,18.650888999468,-34.0624710004858,"Tafelberg Street, Good Hope, Cape Town Ward 99, Khayelitsha, City of Cape Town, Western Cape, 7748, South Africa"
887,Andes,18.635460999853,-34.0619609999693,"Kilimanjaro Street, Tafelsig, Cape Town Ward 82, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
888,Ural,18.6315089996851,-34.0630310000685,"Paulsberg Street, Tafelsig, Cape Town Ward 82, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
889,Olifantoos,18.6300199988962,-34.0604110001266,"Paulsberg Street, Tafelsig, Cape Town Ward 82, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
890,Corridor,18.6282149996901,-34.0582079998065,"Tafelsig, Cape Town Ward 82, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
891,Boabab,18.6267780004729,-34.0555100000418,"Katdoring Street, Eastridge, Cape Town Ward 79, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
892,6th Avenue,18.6253840001655,-34.0526440004268,"Eastridge, Cape Town Ward 79, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
896,10 Avenue,18.6174680000079,-34.0419919995514,"Liberty Promenade Shopping Centre, A.Z. Berman Drive, Cape Town Ward 116, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa"
909,Clifton,18.3781339999022,-33.9335040005793,"Victoria Road, Clifton, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
910,Clifton 2nd,18.3782850007298,-33.9370509995147,"63, Victoria Road, Clifton, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
911,Clifton 3rd,18.3771490002746,-33.9401289997269,"Victoria Road, Clifton, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
912,Clifton 4th,18.3755000001818,-33.9417730001698,"Victoria Road, Clifton, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
913,Maidens Cove,18.3762849995792,-33.9442739997395,"Victoria Road, Clifton, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
914,Glen Beach,18.3786329991531,-33.9470509995362,"Victoria Road, Camps Bay, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
916,Whale Rock,18.3770750007771,-33.9532790005971,"Del Mar, 104, Victoria Road, Camps Bay, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
917,Barley Bay,18.3772460007013,-33.958892000125,"127, Victoria Road, Camps Bay, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
918,Bakoven,18.3736729991104,-33.962976999847,"Ocean View House, 33, Victoria Road, Camps Bay, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
919,Koeel Bay,18.3713890006435,-33.9705009997223,"Victoria Road, Camps Bay, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
920,Oudekraal,18.3509879998344,-33.9883709995068,"Victoria Road, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8040, South Africa"
921,Llandudno,18.3475250010866,-34.0066500008933,"Victoria Road, Llandudno, Cape Town Ward 74, Cape Town, City of Cape Town, Western Cape, 7872, South Africa"
922,Mount Rhodes,18.3511980000198,-34.019586999714,"Victoria Road, Mount Rhodes, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
923,Ruyteplaats,18.3499690003786,-34.0133529997216,"Victoria Road, Mount Rhodes, Cape Town Ward 74, Cape Town, City of Cape Town, Western Cape, 7872, South Africa"
924,Helgarda,18.3496890014222,-34.0277110002855,"Victoria Road, Mount Rhodes, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
925,Daphne,18.3480539995445,-34.0326570008849,"Victoria Avenue, Victoria Street Commertial Zone, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
926,Lancaster,18.3492220003861,-34.0364200003515,"Victoria Avenue, Victoria Street Commertial Zone, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
927,Oxford Earl,18.3501250005025,-34.0399699997441,"Victoria Avenue, Victoria Street Commertial Zone, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
928,Lower Victoria,18.3505209993721,-34.0429359997867,"Victoria Avenue, Victoria Street Commertial Zone, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
929,Northshore,18.3480060001665,-34.0470150006963,"Harbour Road, The Spinnaker, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
930,Fishmarket,18.3454740005308,-34.0493229997571,"Harbour Road, The Spinnaker, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
931,Atlantic Skipper,18.3465420006577,-34.054782000266,"Atlantic Skipper Street, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
932,Oceana,18.345269999873,-34.0563380003299,"Atlantic Skipper Street, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
933,Hangberg,18.3420669993576,-34.0542399990613,"Marlin Crescent, Hout Bay Heights, Cape Town Ward 74, Hout Bay, City of Cape Town, Western Cape, 7872, South Africa"
935,Cassel,18.3811700004587,-33.9202499996229,"Beach Road, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
936,Sea Point Pool,18.3851989994983,-33.9186490003524,"Beach Road, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
939,London,18.3894979994485,-33.9112339999608,"Beach Road, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
940,Promenade,18.3921329999352,-33.9095059994396,"Beach Road, Cape Town Ward 54, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
